"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"49877-87122","WR","Lynn","Lynn Bowden Jr.","Bowden Jr.","0","0","4500","BUF@MIA","MIA","BUF","","","","",""
"49877-68694","RB","Antonio","Antonio Williams","Williams","0","0","4500","BUF@MIA","BUF","MIA","","","","",""
"49877-70749","WR","Ryan","Ryan Becker","Becker","0","0","4500","WAS@ARI","ARI","WAS","","","","",""
"49877-68712","WR","Tyler","Tyler Johnson","Johnson","0","0","4500","CAR@TB","TB","CAR","","","","",""
"49877-52345","WR","Brandon","Brandon Powell","Powell","0","1","4500","ATL@DAL","ATL","DAL","","","","",""
"49877-27771","WR","Cody","Cody Latimer","Latimer","4.153846153846154","13","4500","WAS@ARI","WAS","ARI","","","","",""
"49877-42107","WR","Robert","Robert Foster","Foster","1.0800000190734864","10","4500","DET@GB","GB","DET","","","","",""
"49877-87165","WR","Ahmad","Ahmad Wagner","Wagner","0","0","4500","NYG@CHI","CHI","NYG","","","","",""
"49877-64641","WR","Darrell","Darrell Stewart","Stewart","0","0","4500","CAR@TB","CAR","TB","","","","",""
"49877-83083","WR","Justin","Justin Watson","Watson","1.100000023841858","1","4500","CAR@TB","TB","CAR","","","","",""
"49877-83091","RB","Trenton","Trenton Cannon","Cannon","0","2","4500","CAR@TB","CAR","TB","","","","",""
"49877-52371","RB","Kalen","Kalen Ballage","Ballage","3.7333332697550454","12","4500","SF@NYJ","NYJ","SF","","","","",""
"49877-25760","WR","Allen","Allen Hurns","Hurns","4.828571319580078","14","4500","BUF@MIA","MIA","BUF","IR","Opt out","","",""
"49877-62628","WR","DeAndre","DeAndre Carter","Carter","1.2999999523162842","1","4500","BAL@HOU","HOU","BAL","","","","",""
"49877-52405","WR","Jalen","Jalen Hurd","Hurd","0","0","4500","SF@NYJ","SF","NYJ","IR","Knee - acl","","",""
"49877-40118","WR","Steven","Steven Mitchell Jr.","Mitchell Jr.","2.3499999046325684","2","4500","BAL@HOU","HOU","BAL","","","","",""
"49877-52410","WR","Josh","Josh Malone","Malone","0","1","4500","SF@NYJ","NYJ","SF","","","","",""
"49877-68800","WR","Jaleel","Jaleel Scott","Scott","1.100000023841858","1","4500","SF@NYJ","NYJ","SF","","","","",""
"49877-54472","WR","Cam","Cam Sims","Sims","1.850000023841858","2","4500","WAS@ARI","WAS","ARI","","","","",""
"49877-40148","WR","Ishmael","Ishmael Hyman","Hyman","2.200000047683716","2","4500","CAR@TB","CAR","TB","","","","",""
"49877-70868","RB","Damarea","Damarea Crockett","Crockett","0","0","4500","DET@GB","GB","DET","","","","",""
"49877-48344","WR","Albert","Albert Wilson","Wilson","5.223077040452224","13","4500","BUF@MIA","MIA","BUF","IR","Opt out","","",""
"49877-130265","WR","John","John Hurst","Hurst","0","0","4500","CAR@TB","TB","CAR","IR","Ankle","","",""
"49877-130268","WR","Josh","Josh Pearson","Pearson","0","0","4500","CAR@TB","TB","CAR","","","","",""
"49877-40162","RB","Elijah","Elijah Wellman","Wellman","0","0","4500","DET@GB","GB","DET","","","","",""
"49877-130274","WR","Isaiah","Isaiah Coulter","Coulter","0","0","4500","BAL@HOU","HOU","BAL","IR","Neck","","",""
"49877-40164","WR","Shelton","Shelton Gibson","Gibson","0","0","4500","WAS@ARI","WAS","ARI","","","","",""
"49877-93413","WR","Terry","Terry Wright","Wright","0","0","4500","BUF@MIA","MIA","BUF","","","","",""
"49877-130279","WR","Matt","Matt Cole","Cole","0","0","4500","BUF@MIA","MIA","BUF","","","","",""
"49877-130281","WR","Zimari","Zimari Manning","Manning","0","0","4500","DEN@PIT","DEN","PIT","","","","",""
"49877-130284","WR","Marvelle","Marvelle Ross","Ross","0","0","4500","JAC@TEN","JAC","TEN","","","","",""
"49877-11504","WR","Andre","Andre Roberts","Roberts","0","1","4500","BUF@MIA","BUF","MIA","","","","",""
"49877-48371","WR","Robert","Robert Davis","Davis","0.9000000158945719","3","4500","LAR@PHI","PHI","LAR","","","","",""
"49877-130303","WR","Shane","Shane Leatherbury","Leatherbury","0","0","4500","WAS@ARI","ARI","WAS","","","","",""
"49877-130302","WR","Devin","Devin Phelps","Phelps","0","0","4500","WAS@ARI","ARI","WAS","","","","",""
"49877-72961","WR","Anthony","Anthony Johnson","Johnson","0","0","4500","DEN@PIT","PIT","DEN","","","","",""
"49877-56580","WR","Christian","Christian Blake","Blake","2.433333396911621","6","4500","ATL@DAL","ATL","DAL","","","","",""
"49877-130309","WR","J.J.","J.J. Koski","Koski","0","0","4500","LAR@PHI","LAR","PHI","","","","",""
"49877-130311","WR","Earnest","Earnest Edwards","Edwards","0","0","4500","LAR@PHI","LAR","PHI","","","","",""
"49877-130315","WR","Chris","Chris Rowland","Rowland","0","0","4500","ATL@DAL","ATL","DAL","","","","",""
"49877-130317","WR","Juwan","Juwan Green","Green","0","0","4500","ATL@DAL","ATL","DAL","","","","",""
"49877-52495","WR","Braxton","Braxton Berrios","Berrios","0.8333333333333334","15","4500","SF@NYJ","NYJ","SF","","","","",""
"49877-130318","RB","Mikey","Mikey Daniel","Daniel","0","0","4500","ATL@DAL","ATL","DAL","","","","",""
"49877-130320","WR","Aaron","Aaron Parker","Parker","0","0","4500","ATL@DAL","DAL","ATL","","","","",""
"49877-62740","WR","Malik","Malik Henry","Henry","0","0","4500","MIN@IND","IND","MIN","","","","",""
"49877-72981","WR","Aleva","Aleva Hifo","Hifo","0","0","4500","KC@LAC","KC","LAC","","","","",""
"49877-83221","RB","De'Lance","De'Lance Turner","Turner","0.6000000238418579","1","4500","BUF@MIA","MIA","BUF","","","","",""
"49877-130326","WR","Manasseh","Manasseh Bailey","Bailey","0","0","4500","LAR@PHI","PHI","LAR","","","","",""
"49877-130329","RB","Luke","Luke Sellers","Sellers","0","0","4500","DET@GB","DET","GB","","","","",""
"49877-130331","RB","Jordan","Jordan Jones","Jones","0","0","4500","DET@GB","GB","DET","","","","",""
"49877-68890","WR","Devin","Devin Gray","Gray","0","0","4500","ATL@DAL","ATL","DAL","","","","",""
"49877-130335","WR","Reggie","Reggie Begelton","Begelton","0","0","4500","DET@GB","GB","DET","","","","",""
"49877-60704","WR","Derrick","Derrick Dillon","Dillon","0","0","4500","NYG@CHI","NYG","CHI","","","","",""
"49877-60705","WR","Tyron","Tyron Johnson","Johnson","0","0","4500","KC@LAC","LAC","KC","","","","",""
"49877-130336","RB","Sandro","Sandro Platzgummer","Platzgummer","0","0","4500","NYG@CHI","NYG","CHI","","","","",""
"49877-130338","WR","Rysen","Rysen John","John","0","0","4500","NYG@CHI","NYG","CHI","","","","",""
"49877-130343","WR","Jeff","Jeff Cotton","Cotton","0","0","4500","KC@LAC","LAC","KC","","","","",""
"49877-130345","WR","Michael","Michael Dereus","Dereus","0","0","4500","BAL@HOU","BAL","HOU","","","","",""
"49877-89384","WR","De'Michael","De'Michael Harris","Harris","0","0","4500","MIN@IND","IND","MIN","","","","",""
"49877-32045","TE","Vance","Vance McDonald","McDonald","0.800000011920929","1","4500","DEN@PIT","PIT","DEN","","","","",""
"49877-130351","RB","Bronson","Bronson Rechsteiner","Rechsteiner","0","0","4500","BAL@HOU","BAL","HOU","","","","",""
"49877-130350","WR","Jaylon","Jaylon Moore","Moore","0","0","4500","BAL@HOU","BAL","HOU","","","","",""
"49877-64816","WR","Brandon","Brandon Polk","Polk","0","0","4500","LAR@PHI","LAR","PHI","","","","",""
"49877-64828","WR","Chris","Chris Finke","Finke","0","0","4500","SF@NYJ","SF","NYJ","","","","",""
"49877-64835","RB","Dexter","Dexter Williams","Williams","0.550000011920929","2","4500","DET@GB","GB","DET","","","","",""
"49877-56648","RB","Jeremy","Jeremy McNichols","McNichols","0","1","4500","JAC@TEN","TEN","JAC","","","","",""
"49877-56649","WR","Sean","Sean Modster","Modster","0","0","4500","BAL@HOU","BAL","HOU","","","","",""
"49877-64841","WR","Equanimeous","Equanimeous St. Brown","St. Brown","0","0","4500","DET@GB","GB","DET","IR","Knee","","",""
"49877-64843","WR","Jalen","Jalen Guyton","Guyton","2.0999999046325684","1","4500","KC@LAC","LAC","KC","","","","",""
"49877-34125","WR","Geremy","Geremy Davis","Davis","2.6500000953674316","2","4500","DET@GB","DET","GB","","","","",""
"49877-52560","WR","Geronimo","Geronimo Allison","Allison","3.8933334350585938","15","4500","DET@GB","DET","GB","IR","Opt out","","",""
"49877-60765","WR","Brian","Brian Cole","Cole","0","0","4500","BUF@MIA","MIA","BUF","","","","",""
"49877-52591","RB","Rodney","Rodney Smith","Smith","0","0","4500","CAR@TB","CAR","TB","","","","",""
"49877-52598","WR","Johnnie","Johnnie Dixon","Dixon","0","0","4500","WAS@ARI","ARI","WAS","","","","",""
"49877-71032","WR","Devin","Devin Duvernay","Duvernay","1.7000000476837158","1","4500","BAL@HOU","BAL","HOU","","","","",""
"49877-64892","RB","Bryce","Bryce Love","Love","0","0","4500","WAS@ARI","WAS","ARI","","","","",""
"49877-71039","WR","Kelvin","Kelvin Harmon","Harmon","3.995384509746845","13","4500","WAS@ARI","WAS","ARI","IR","Knee - acl","","",""
"49877-64901","RB","Cameron","Cameron Scarlett","Scarlett","0","0","4500","JAC@TEN","TEN","JAC","","","","",""
"49877-73111","WR","Chase","Chase Claypool","Claypool","5.699999809265137","1","4500","DEN@PIT","PIT","DEN","","","","",""
"49877-28055","WR","Amara","Amara Darboh","Darboh","0","0","4500","DEN@PIT","PIT","DEN","","","","",""
"49877-64926","WR","Michael","Michael Jacquet III","Jacquet III","0","0","4500","LAR@PHI","PHI","LAR","","","","",""
"49877-28065","WR","Jehu","Jehu Chesson","Chesson","0","0","4500","SF@NYJ","NYJ","SF","","","","",""
"49877-32161","WR","Gehrig","Gehrig Dieter","Dieter","0","0","4500","KC@LAC","KC","LAC","","","","",""
"49877-60835","WR","Isaac","Isaac Whitney","Whitney","0","0","4500","BAL@HOU","HOU","BAL","","","","",""
"49877-62891","WR","Omar","Omar Bayless","Bayless","0","0","4500","CAR@TB","CAR","TB","IR","Knee","","",""
"49877-28080","WR","Devin","Devin Funchess","Funchess","4.699999809265137","1","4500","DET@GB","GB","DET","IR","Opt out","","",""
"49877-60849","WR","Blake","Blake Lynch","Lynch","0","0","4500","MIN@IND","MIN","IND","","","","",""
"49877-60861","WR","Damion","Damion Ratley","Ratley","0","1","4500","NYG@CHI","NYG","CHI","","","","",""
"49877-64962","RB","LeVante","LeVante Bellamy","Bellamy","0","0","4500","DEN@PIT","DEN","PIT","","","","",""
"49877-69068","RB","Jonathan","Jonathan Ward","Ward","0","0","4500","WAS@ARI","ARI","WAS","","","","",""
"49877-64974","RB","Francis","Francis Bernard","Bernard","0","0","4500","ATL@DAL","DAL","ATL","","","","",""
"49877-54741","WR","Seth","Seth Roberts","Roberts","1","1","4500","CAR@TB","CAR","TB","","","","",""
"49877-103896","WR","Nsimba","Nsimba Webster","Webster","0","1","4500","LAR@PHI","LAR","PHI","","","","",""
"49877-103901","WR","Davion","Davion Davis","Davis","0","0","4500","MIN@IND","MIN","IND","","","","",""
"49877-73180","WR","Binjimen","Binjimen Victor","Victor","0","0","4500","NYG@CHI","NYG","CHI","","","","",""
"49877-103902","WR","Alexander","Alexander Hollins","Hollins","2.799999952316284","2","4500","MIN@IND","MIN","IND","","","","",""
"49877-32235","WR","Marcus","Marcus Johnson","Johnson","6.025000095367432","8","4500","MIN@IND","IND","MIN","","","","",""
"49877-32243","WR","Marquise","Marquise Goodwin","Goodwin","4.012499809265137","8","4500","LAR@PHI","PHI","LAR","IR","Opt out","","",""
"49877-103943","WR","Trinity","Trinity Benson","Benson","0","0","4500","DEN@PIT","DEN","PIT","","","","",""
"49877-22035","WR","Travis","Travis Benjamin","Benjamin","1.2","5","4500","SF@NYJ","SF","NYJ","IR","Opt out","","",""
"49877-69150","WR","Jordan","Jordan Veasy","Veasy","0","0","4500","WAS@ARI","WAS","ARI","IR","Undisclosed","","",""
"49877-54817","WR","Diontae","Diontae Spencer","Spencer","0","1","4500","DEN@PIT","DEN","PIT","","","","",""
"49877-60963","WR","TreVontae","TreVontae Hights","Hights","0","0","4500","CAR@TB","CAR","TB","","","","",""
"49877-52776","WR","Marcus","Marcus Green","Green","0","0","4500","LAR@PHI","PHI","LAR","","","","",""
"49877-69164","WR","Kyle","Kyle Williams","Williams","0","0","4500","JAC@TEN","TEN","JAC","","","","",""
"49877-60977","RB","Ty'Son","Ty'Son Williams","Williams","0","0","4500","BAL@HOU","BAL","HOU","","","","",""
"49877-103995","WR","Alex","Alex Wesley","Wesley","0","0","4500","NYG@CHI","CHI","NYG","","","","",""
"49877-103996","WR","Reggie","Reggie White Jr.","White Jr.","0","0","4500","NYG@CHI","NYG","CHI","","","","",""
"49877-103998","WR","Thomas","Thomas Ives","Ives","0","0","4500","NYG@CHI","CHI","NYG","","","","",""
"49877-69184","WR","Dillon","Dillon Mitchell","Mitchell","0","0","4500","MIN@IND","MIN","IND","","","","",""
"49877-63050","RB","Ty","Ty Johnson","Johnson","3.2133333841959635","15","4500","DET@GB","DET","GB","","","","",""
"49877-32331","RB","Tra","Tra Carson","Carson","4.300000190734863","2","4500","DET@GB","DET","GB","","","","",""
"49877-104012","WR","Ashton","Ashton Dulin","Dulin","0","1","4500","MIN@IND","IND","MIN","","","","",""
"49877-63061","WR","Gary","Gary Jennings","Jennings","0","0","4500","BUF@MIA","MIA","BUF","","","","",""
"49877-30297","TE","Trey","Trey Burton","Burton","1.9249999523162842","8","4500","MIN@IND","IND","MIN","IR","Calf","","",""
"49877-61021","WR","Chase","Chase Harrell","Harrell","0","0","4500","SF@NYJ","SF","NYJ","","","","",""
"49877-54885","WR","Artavis","Artavis Scott","Scott","0","0","4500","MIN@IND","IND","MIN","","","","",""
"49877-63078","RB","Ke'Shawn","Ke'Shawn Vaughn","Vaughn","0","0","4500","CAR@TB","TB","CAR","","","","",""
"49877-87654","WR","Noah","Noah Igbinoghene","Igbinoghene","0","0","4500","BUF@MIA","MIA","BUF","","","","",""
"49877-38509","RB","Wendell","Wendell Smallwood","Smallwood","1.7272727272727273","11","4500","DEN@PIT","PIT","DEN","","","","",""
"49877-71280","WR","Kalija","Kalija Lipscomb","Lipscomb","0","0","4500","KC@LAC","KC","LAC","","","","",""
"49877-56946","WR","Ventell","Ventell Bryant","Bryant","8","1","4500","ATL@DAL","DAL","ATL","IR","Knee","","",""
"49877-93824","WR","Easop","Easop Winston Jr.","Winston Jr.","0","0","4500","LAR@PHI","LAR","PHI","","","","",""
"49877-52902","WR","Trey","Trey Quinn","Quinn","3.2333332697550454","12","4500","JAC@TEN","JAC","TEN","","","","",""
"49877-69295","WR","Byron","Byron Pringle","Pringle","4.833333333333333","6","4500","KC@LAC","KC","LAC","","","","",""
"49877-71355","RB","Elijah","Elijah Holyfield","Holyfield","0","0","4500","LAR@PHI","PHI","LAR","","","","",""
"49877-104124","WR","Darrius","Darrius Shepherd","Shepherd","-0.4666666587193807","3","4500","DET@GB","GB","DET","","","","",""
"49877-69310","WR","Josh","Josh Hammond","Hammond","0","0","4500","JAC@TEN","JAC","TEN","","","","",""
"49877-71360","WR","Tyler","Tyler Simmons","Simmons","0","0","4500","BAL@HOU","HOU","BAL","","","","",""
"49877-52931","RB","Elijhaa","Elijhaa Penny","Penny","0.8285714558192662","7","4500","NYG@CHI","NYG","CHI","","","","",""
"49877-71367","RB","La'Mical","La'Mical Perine","Perine","0","0","4500","SF@NYJ","NYJ","SF","Q","Ankle","","",""
"49877-73414","WR","Rashad","Rashad Medaris","Medaris","0","0","4500","WAS@ARI","ARI","WAS","","","","",""
"49877-110282","WR","Justice","Justice Shelton-Mosley","Shelton-Mosley","0","0","4500","KC@LAC","KC","LAC","","","","",""
"49877-69325","WR","Riley","Riley Ridley","Ridley","3.2999998728434243","3","4500","NYG@CHI","CHI","NYG","","","","",""
"49877-71372","WR","Tyrie","Tyrie Cleveland","Cleveland","1.2000000476837158","1","4500","DEN@PIT","DEN","PIT","Q","Hip","","",""
"49877-81616","WR","Rashard","Rashard Davis","Davis","2.0999999046325684","1","4500","JAC@TEN","TEN","JAC","","","","",""
"49877-63186","WR","James","James Proche","Proche","0","1","4500","BAL@HOU","BAL","HOU","","","","",""
"49877-38624","RB","T.J.","T.J. Logan","Logan","0.36666666136847603","9","4500","CAR@TB","TB","CAR","IR","Knee","","",""
"49877-63201","RB","Xavier","Xavier Jones","Jones","0","0","4500","LAR@PHI","LAR","PHI","","","","",""
"49877-40674","WR","Jester","Jester Weah","Weah","0","0","4500","WAS@ARI","WAS","ARI","","","","",""
"49877-57064","RB","Ryan","Ryan Nall","Nall","0.800000011920929","1","4500","NYG@CHI","CHI","NYG","","","","",""
"49877-38634","WR","Ryan","Ryan Switzer","Switzer","0.8374999761581421","8","4500","DEN@PIT","PIT","DEN","","","","",""
"49877-71413","WR","Kendrick","Kendrick Rogers","Rogers","0","0","4500","ATL@DAL","DAL","ATL","","","","",""
"49877-71414","WR","Quartney","Quartney Davis","Davis","0","0","4500","MIN@IND","MIN","IND","","","","",""
"49877-96001","RB","Sirgeo","Sirgeo Hoffman","Hoffman","0","0","4500","WAS@ARI","ARI","WAS","","","","",""
"49877-85762","RB","Eno","Eno Benjamin","Benjamin","0","0","4500","WAS@ARI","ARI","WAS","","","","",""
"49877-69383","WR","Dezmon","Dezmon Patmon","Patmon","0","0","4500","MIN@IND","IND","MIN","","","","",""
"49877-26384","RB","Trey","Trey Edmunds","Edmunds","2.8333333333333335","6","4500","DEN@PIT","PIT","DEN","","","","",""
"49877-61200","WR","Jaylinn","Jaylinn Hawkins","Hawkins","0","0","4500","ATL@DAL","ATL","DAL","","","","",""
"49877-55088","WR","Malik","Malik Turner","Turner","3.8","10","4500","ATL@DAL","DAL","ATL","","","","",""
"49877-32564","WR","Josh","Josh Doctson","Doctson","0","0","4500","SF@NYJ","NYJ","SF","IR","Opt out","","",""
"49877-71477","WR","Maurice","Maurice Ffrench","Ffrench","0","0","4500","KC@LAC","KC","LAC","","","","",""
"49877-22336","WR","Josh","Josh Bellamy","Bellamy","1.5","2","4500","SF@NYJ","NYJ","SF","","","","",""
"49877-73551","WR","Stantley","Stantley Thomas-Oliver III","Thomas-Oliver III","0","0","4500","CAR@TB","CAR","TB","","","","",""
"49877-28502","WR","Devin","Devin Smith","Smith","6.599999745686849","3","4500","ATL@DAL","DAL","ATL","","","","",""
"49877-63319","WR","K.J.","K.J. Hill","Hill","0","0","4500","KC@LAC","LAC","KC","","","","",""
"49877-26458","WR","Tavon","Tavon Austin","Austin","2.921428680419922","14","4500","SF@NYJ","SF","NYJ","IR","Knee","","",""
"49877-104282","RB","Wes","Wes Hills","Hills","15.199999809265137","1","4500","DET@GB","DET","GB","","","","",""
"49877-44893","RB","Roosevelt","Roosevelt Nix","Nix","0.699999988079071","2","4500","MIN@IND","IND","MIN","","","","",""
"49877-104284","RB","Bruce","Bruce Anderson III","Anderson III","0","0","4500","MIN@IND","IND","MIN","IR","Undisclosed","","",""
"49877-71521","RB","Justice","Justice Hill","Hill","2.84375","16","4500","BAL@HOU","BAL","HOU","Q","Thigh","","",""
"49877-104289","WR","Malik","Malik Taylor","Taylor","0","0","4500","DET@GB","GB","DET","","","","",""
"49877-63330","RB","Mike","Mike Weber","Weber","0","0","4500","KC@LAC","KC","LAC","","","","",""
"49877-32613","RB","DeAndre","DeAndre Washington","Washington","6.493750095367432","16","4500","KC@LAC","KC","LAC","","","","",""
"49877-104297","WR","Jason","Jason Moore","Moore","1.3250000476837158","4","4500","KC@LAC","LAC","KC","","","","",""
"49877-57208","WR","KeeSean","KeeSean Johnson","Johnson","3.55","10","4500","WAS@ARI","ARI","WAS","IR","Illness","","",""
"49877-28545","RB","Rod","Rod Smith","Smith","0","0","4500","NYG@CHI","NYG","CHI","","","","",""
"49877-63383","RB","Jordan","Jordan Scarlett","Scarlett","0.8999999761581421","1","4500","CAR@TB","CAR","TB","","","","",""
"49877-71578","RB","Artavis","Artavis Pierce","Pierce","0","0","4500","NYG@CHI","CHI","NYG","","","","",""
"49877-63399","WR","Terry","Terry Godwin","Godwin","0","0","4500","JAC@TEN","JAC","TEN","","","","",""
"49877-30635","RB","Mike","Mike Davis","Davis","1.6799999237060548","5","4500","CAR@TB","CAR","TB","","","","",""
"49877-69558","WR","Greg","Greg Dortch","Dortch","-1","2","4500","LAR@PHI","LAR","PHI","","","","",""
"49877-55224","RB","Reggie","Reggie Bonnafon","Bonnafon","2.922222137451172","9","4500","CAR@TB","CAR","TB","","","","",""
"49877-63419","WR","Andy","Andy Isabella","Isabella","2.8090908744118432","11","4500","WAS@ARI","ARI","WAS","","","","",""
"49877-32703","WR","Jakeem","Jakeem Grant","Grant","4","1","4500","BUF@MIA","MIA","BUF","","","","",""
"49877-61379","RB","Kerrith","Kerrith Whyte Jr.","Whyte Jr.","2.2666667302449546","6","4500","DET@GB","DET","GB","","","","",""
"49877-104388","WR","Tom","Tom Kennedy","Kennedy","0","0","4500","DET@GB","DET","GB","","","","",""
"49877-69581","WR","Cedrick","Cedrick Wilson","Wilson","1.774999976158142","4","4500","ATL@DAL","DAL","ATL","","","","",""
"49877-73687","WR","Quez","Quez Watkins","Watkins","0","0","4500","LAR@PHI","PHI","LAR","IR","Upper body","","",""
"49877-40932","WR","Pharoh","Pharoh Cooper","Cooper","0","1","4500","CAR@TB","CAR","TB","","","","",""
"49877-104424","RB","Craig","Craig Reynolds","Reynolds","0","0","4500","JAC@TEN","JAC","TEN","","","","",""
"49877-14319","RB","Taiwan","Taiwan Jones","Jones","5.400000095367432","1","4500","BUF@MIA","BUF","MIA","","","","",""
"49877-63475","WR","Quadree","Quadree Henderson","Henderson","0","0","4500","DEN@PIT","PIT","DEN","","","","",""
"49877-40948","RB","Ralph","Ralph Webb","Webb","0","0","4500","DEN@PIT","PIT","DEN","","","","",""
"49877-14327","RB","Anthony","Anthony Sherman","Sherman","0.20000000298023224","1","4500","KC@LAC","KC","LAC","","","","",""
"49877-80546","TE","Dan","Dan Arnold","Arnold","3.0999999046325684","1","4400","WAS@ARI","ARI","WAS","","","","",""
"49877-62510","TE","Nick","Nick Boyle","Boyle","1.2999999523162842","1","4400","BAL@HOU","BAL","HOU","","","","",""
"49877-83138","TE","Ross","Ross Dwelley","Dwelley","4.766666730244954","6","4400","SF@NYJ","SF","NYJ","","","","",""
"49877-12536","D","Kansas City","Kansas City Chiefs","Chiefs","7","1","4300","KC@LAC","KC","LAC","","","","",""
"49877-80353","TE","Robert","Robert Tonyan","Tonyan","2.3333333333333335","9","4300","DET@GB","GB","DET","","","","",""
"49877-38301","TE","Darren","Darren Fells","Fells","2.9000000953674316","1","4300","BAL@HOU","HOU","BAL","","","","",""
"49877-57299","TE","Gerald","Gerald Everett","Everett","1.2000000476837158","1","4300","LAR@PHI","LAR","PHI","Q","Back","","",""
"49877-12534","D","Tennessee","Tennessee Titans","Titans","3","1","4200","JAC@TEN","TEN","JAC","","","","",""
"49877-6672","TE","Marcedes","Marcedes Lewis","Lewis","2.425000031789144","12","4200","DET@GB","GB","DET","","","","",""
"49877-54782","TE","Cameron","Cameron Brate","Brate","0","1","4200","CAR@TB","TB","CAR","","","","",""
"49877-28694","TE","Jesse","Jesse James","James","1.707692366379958","13","4100","DET@GB","DET","GB","","","","",""
"49877-14394","TE","Virgil","Virgil Green","Green","1.5","1","4100","KC@LAC","LAC","KC","","","","",""
"49877-71806","TE","Kaden","Kaden Smith","Smith","2.700000047683716","1","4100","NYG@CHI","NYG","CHI","","","","",""
"49877-12531","D","Denver","Denver Broncos","Broncos","4","1","4100","DEN@PIT","DEN","PIT","","","","",""
"49877-12540","D","Minnesota","Minnesota Vikings","Vikings","-4","1","4100","MIN@IND","MIN","IND","","","","",""
"49877-80294","TE","Anthony","Anthony Firkser","Firkser","1.5","1","4100","JAC@TEN","TEN","JAC","","","","",""
"49877-91047","TE","Cole","Cole Kmet","Kmet","0","1","4100","NYG@CHI","CHI","NYG","","","","",""
"49877-34073","TE","Ryan","Ryan Griffin","Griffin","6.230769230769231","13","4100","SF@NYJ","NYJ","SF","","","","",""
"49877-62998","TE","Jace","Jace Sternberger","Sternberger","0","1","4100","DET@GB","GB","DET","","","","",""
"49877-61112","TE","Josiah","Josiah Deguara","Deguara","1.7000000476837158","1","4100","DET@GB","GB","DET","Q","Shin","","",""
"49877-28346","TE","Maxx","Maxx Williams","Williams","0","1","4100","WAS@ARI","ARI","WAS","O","Ankle","","",""
"49877-14348","TE","Lee","Lee Smith","Smith","2.220000076293945","5","4000","BUF@MIA","BUF","MIA","","","","",""
"49877-40977","TE","Ricky","Ricky Seals-Jones","Seals-Jones","5.766666836208767","9","4000","KC@LAC","KC","LAC","","","","",""
"49877-63565","TE","Jake","Jake Breeland","Breeland","0","0","4000","BAL@HOU","BAL","HOU","IR","Knee - acl","","",""
"49877-30800","TE","Jason","Jason Croom","Croom","0","0","4000","BUF@MIA","BUF","MIA","","","","",""
"49877-71767","TE","Caleb","Caleb Wilson","Wilson","0","0","4000","LAR@PHI","PHI","LAR","","","","",""
"49877-79967","TE","Adam","Adam Shaheen","Shaheen","1.6999999455043249","7","4000","BUF@MIA","MIA","BUF","","","","",""
"49877-79980","TE","Eric","Eric Saubert","Saubert","1.5499999523162842","2","4000","JAC@TEN","JAC","TEN","","","","",""
"49877-80011","TE","Antony","Antony Auclair","Auclair","0.800000011920929","2","4000","CAR@TB","TB","CAR","IR","Calf","","",""
"49877-32957","TE","Eric","Eric Tomlinson","Tomlinson","0.6000000238418579","1","4000","NYG@CHI","NYG","CHI","","","","",""
"49877-65737","TE","Sam","Sam Tecklenburg","Tecklenburg","0","0","4000","CAR@TB","CAR","TB","","","","",""
"49877-71885","TE","Parker","Parker Houston","Houston","0","0","4000","WAS@ARI","ARI","WAS","","","","",""
"49877-63697","TE","Brycen","Brycen Hopkins","Hopkins","0","0","4000","LAR@PHI","LAR","PHI","","","","",""
"49877-57556","TE","Jerome","Jerome Cunningham","Cunningham","0","0","4000","WAS@ARI","WAS","ARI","","","","",""
"49877-12527","D","Chicago","Chicago Bears","Bears","3","1","4000","NYG@CHI","CHI","NYG","","","","",""
"49877-61693","TE","Danny","Danny Pinter","Pinter","0","0","4000","MIN@IND","IND","MIN","","","","",""
"49877-12545","D","Philadelphia","Philadelphia Eagles","Eagles","3","1","4000","LAR@PHI","PHI","LAR","","","","",""
"49877-45335","TE","Michael","Michael Roberts","Roberts","0","0","4000","BUF@MIA","MIA","BUF","","","","",""
"49877-63775","TE","Scottie","Scottie Dill","Dill","0","0","4000","ATL@DAL","ATL","DAL","","","","",""
"49877-65839","TE","Kahale","Kahale Warring","Warring","0","0","4000","BAL@HOU","HOU","BAL","IR","Undisclosed","","",""
"49877-63907","TE","Josh","Josh Oliver","Oliver","1","3","4000","JAC@TEN","JAC","TEN","IR","Foot","","",""
"49877-31169","TE","Jeremy","Jeremy Sprinkle","Sprinkle","2.873333231608073","15","4000","WAS@ARI","WAS","ARI","","","","",""
"49877-84440","TE","Jaeden","Jaeden Graham","Graham","5.079999923706055","5","4000","ATL@DAL","ATL","DAL","","","","",""
"49877-27117","TE","Sean","Sean Culkin","Culkin","0.8500000238418579","2","4000","KC@LAC","LAC","KC","","","","",""
"49877-61936","TE","Caleb","Caleb Repp","Repp","0","0","4000","ATL@DAL","ATL","DAL","","","","",""
"49877-41469","TE","Darrell","Darrell Daniels","Daniels","0.29999999205271405","3","4000","WAS@ARI","ARI","WAS","","","","",""
"49877-68155","TE","Codey","Codey McElroy","McElroy","3.5","1","4000","CAR@TB","TB","CAR","","","","",""
"49877-41552","TE","Dylan","Dylan Cantrell","Cantrell","0","0","4000","WAS@ARI","ARI","WAS","","","","",""
