"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"50179-40857","RB","Peyton","Peyton Barber","Barber","7.5","2","5100","WAS@CLE","WAS","CLE","","","","",""
"50179-55336","TE","Chris","Chris Herndon","Herndon","2.8499999046325684","2","5000","NYJ@IND","NYJ","IND","","","","",""
"50179-79974","RB","Tarik","Tarik Cohen","Cohen","4.449999809265137","2","5000","CHI@ATL","CHI","ATL","","","","",""
"50179-12548","D","Los Angeles","Los Angeles Chargers","Chargers","7","2","5000","CAR@LAC","LAC","CAR","","","","",""
"50179-14704","WR","Chris","Chris Hogan","Hogan","5.5","2","5000","NYJ@IND","NYJ","IND","","","","",""
"50179-23194","WR","Josh","Josh Gordon","Gordon","5.563636432994496","11","5000","DAL@SEA","SEA","DAL","IR","Suspension","","",""
"50179-56262","WR","Parris","Parris Campbell","Campbell","5.849999904632568","2","5000","NYJ@IND","IND","NYJ","IR","Knee - mcl","","",""
"50179-83081","RB","Chase","Chase Edmonds","Edmonds","7.400000095367432","2","5000","DET@ARI","ARI","DET","","","","",""
"50179-11460","TE","Rob","Rob Gronkowski","Gronkowski","1.0499999523162842","2","5000","TB@DEN","TB","DEN","","","","",""
"50179-73111","WR","Chase","Chase Claypool","Claypool","11","2","5000","HOU@PIT","PIT","HOU","","","","",""
"50179-69213","WR","Michael","Michael Pittman Jr.","Pittman Jr.","3.8499999046325684","2","5000","NYJ@IND","IND","NYJ","","","","",""
"50179-61273","WR","Scotty","Scotty Miller","Miller","6.300000190734863","2","5000","TB@DEN","TB","DEN","","","","",""
"50179-24533","TE","Mo","Mo Alie-Cox","Alie-Cox","8.300000190734863","2","5000","NYJ@IND","IND","NYJ","","","","",""
"50179-57338","TE","Jordan","Jordan Akins","Akins","9.949999809265137","2","5000","HOU@PIT","HOU","PIT","","","","",""
"50179-12541","D","New England","New England Patriots","Patriots","8.5","2","4900","LV@NE","NE","LV","","","","",""
"50179-71957","WR","Quintez","Quintez Cephus","Cephus","6.349999904632568","2","4900","DET@ARI","DET","ARI","","","","",""
"50179-43433","RB","Boston","Boston Scott","Scott","6.099999904632568","2","4900","CIN@PHI","PHI","CIN","","","","",""
"50179-55748","WR","James","James Washington","Washington","7.050000190734863","2","4900","HOU@PIT","PIT","HOU","","","","",""
"50179-39580","RB","Devontae","Devontae Booker","Booker","3.8499999046325684","2","4900","LV@NE","LV","NE","","","","",""
"50179-22018","WR","Mohamed","Mohamed Sanu","Sanu","6.306666564941406","15","4900","SF@NYG","SF","NYG","","","","",""
"50179-62994","WR","Steven","Steven Sims Jr.","Sims Jr.","5.650000095367432","2","4900","WAS@CLE","WAS","CLE","Q","Toe","","",""
"50179-69276","WR","Bryan","Bryan Edwards","Edwards","3.299999952316284","2","4900","LV@NE","LV","NE","","","","",""
"50179-85671","WR","Justin","Justin Jefferson","Jefferson","4.75","2","4900","TEN@MIN","MIN","TEN","","","","",""
"50179-26355","TE","Logan","Logan Thomas","Thomas","8.149999618530273","2","4900","WAS@CLE","WAS","CLE","","","","",""
"50179-55042","TE","Dalton","Dalton Schultz","Schultz","9.449999809265137","2","4900","DAL@SEA","DAL","SEA","","","","",""
"50179-55165","RB","Justin","Justin Jackson","Jackson","0.4000000059604645","1","4900","CAR@LAC","LAC","CAR","D","Quadriceps","","",""
"50179-30733","WR","Cordarrelle","Cordarrelle Patterson","Patterson","3.950000047683716","2","4800","CHI@ATL","CHI","ATL","","","","",""
"50179-69777","WR","Darnell","Darnell Mooney","Mooney","8.199999809265137","2","4800","CHI@ATL","CHI","ATL","","","","",""
"50179-12535","D","Indianapolis","Indianapolis Colts","Colts","9.5","2","4800","NYJ@IND","IND","NYJ","","","","",""
"50179-63759","RB","Tony","Tony Pollard","Pollard","2.799999952316284","2","4800","DAL@SEA","DAL","SEA","","","","",""
"50179-43334","RB","J.D.","J.D. McKissic","McKissic","2.8499999046325684","2","4800","WAS@CLE","WAS","CLE","","","","",""
"50179-41426","RB","Phillip","Phillip Lindsay","Lindsay","4","1","4800","TB@DEN","DEN","TB","D","Toe","","",""
"50179-41475","WR","John","John Ross III","Ross III","1.350000023841858","2","4800","CIN@PHI","CIN","PHI","NA","Coach's decision","","",""
"50179-25290","RB","Giovani","Giovani Bernard","Bernard","4.900000095367432","2","4800","CIN@PHI","CIN","PHI","","","","",""
"50179-27338","RB","Rex","Rex Burkhead","Burkhead","5.050000190734863","2","4800","LV@NE","NE","LV","","","","",""
"50179-29683","WR","Nelson","Nelson Agholor","Agholor","5.599999904632568","2","4800","LV@NE","LV","NE","","","","",""
"50179-70889","RB","Benny","Benny Snell Jr.","Snell Jr.","4.949999809265137","2","4800","HOU@PIT","PIT","HOU","","","","",""
"50179-25837","RB","Duke","Duke Johnson","Johnson","1.399999976158142","1","4800","HOU@PIT","HOU","PIT","NA","Ankle","","",""
"50179-29949","WR","Marvin","Marvin Hall","Hall","6","2","4800","DET@ARI","DET","ARI","","","","",""
"50179-64843","WR","Jalen","Jalen Guyton","Guyton","5","2","4800","CAR@LAC","LAC","CAR","","","","",""
"50179-56708","TE","Will","Will Dissly","Dissly","1.600000023841858","2","4800","DAL@SEA","SEA","DAL","","","","",""
"50179-56711","TE","Drew","Drew Sample","Sample","4.599999904632568","2","4800","CIN@PHI","CIN","PHI","","","","",""
"50179-85798","WR","Brandon","Brandon Aiyuk","Aiyuk","3.0999999046325684","1","4800","SF@NYG","SF","NYG","","","","",""
"50179-79982","RB","Alex","Alex Armah","Armah","1","2","4700","CAR@LAC","CAR","LAC","","","","",""
"50179-61631","WR","Olabisi","Olabisi Johnson","Johnson","5","2","4700","TEN@MIN","MIN","TEN","","","","",""
"50179-12547","D","Pittsburgh","Pittsburgh Steelers","Steelers","10.5","2","4700","HOU@PIT","PIT","HOU","","","","",""
"50179-14645","WR","Dontrelle","Dontrelle Inman","Inman","2.9000000953674316","2","4700","WAS@CLE","WAS","CLE","","","","",""
"50179-39286","TE","O.J.","O.J. Howard","Howard","6.599999904632568","2","4700","TB@DEN","TB","DEN","","","","",""
"50179-55694","WR","Mike","Mike Thomas","Thomas","6.900000095367432","2","4700","CIN@PHI","CIN","PHI","","","","",""
"50179-6779","RB","LeSean","LeSean McCoy","McCoy","2.6500000953674316","2","4700","TB@DEN","TB","DEN","","","","",""
"50179-55970","RB","Royce","Royce Freeman","Freeman","1.850000023841858","2","4700","TB@DEN","DEN","TB","","","","",""
"50179-25272","TE","Eric","Eric Ebron","Ebron","4.050000190734863","2","4700","HOU@PIT","PIT","HOU","","","","",""
"50179-64242","WR","Keke","Keke Coutee","Coutee","0.10000000149011612","1","4700","HOU@PIT","HOU","PIT","","","","",""
"50179-27457","WR","Kenny","Kenny Stills","Stills","1.2999999523162842","2","4700","HOU@PIT","HOU","PIT","","","","",""
"50179-64581","WR","Van","Van Jefferson Jr.","Jefferson Jr.","5","2","4700","LAR@BUF","LAR","BUF","","","","",""
"50179-72776","RB","Alexander","Alexander Mattison","Mattison","6.050000190734863","2","4700","TEN@MIN","MIN","TEN","","","","",""
"50179-83083","WR","Justin","Justin Watson","Watson","3.450000047683716","2","4700","TB@DEN","TB","DEN","O","Shoulder","","",""
"50179-64744","RB","Josh","Josh Adams","Adams","4.599999904632568","2","4700","NYJ@IND","NYJ","IND","","","","",""
"50179-64907","WR","JJ","JJ Arcega-Whiteside","Arcega-Whiteside","0","1","4700","CIN@PHI","PHI","CIN","","","","",""
"50179-38301","TE","Darren","Darren Fells","Fells","6.099999904632568","2","4700","HOU@PIT","HOU","PIT","","","","",""
"50179-40434","WR","Greg","Greg Ward","Ward","3.299999952316284","2","4700","CIN@PHI","PHI","CIN","","","","",""
"50179-71367","RB","La'Mical","La'Mical Perine","Perine","1.7000000476837158","1","4700","NYJ@IND","NYJ","IND","","","","",""
"50179-40758","RB","Corey","Corey Clement","Clement","3.0999999046325684","1","4700","CIN@PHI","PHI","CIN","","","","",""
"50179-89981","WR","Tee","Tee Higgins","Higgins","5","1","4700","CIN@PHI","CIN","PHI","","","","",""
"50179-94262","WR","Antonio","Antonio Gandy-Golden","Gandy-Golden","0.800000011920929","1","4600","WAS@CLE","WAS","CLE","","","","",""
"50179-24671","WR","Adam","Adam Humphries","Humphries","10.5","2","4600","TEN@MIN","TEN","MIN","","","","",""
"50179-79987","WR","David","David Moore","Moore","8.899999618530273","2","4600","DAL@SEA","SEA","DAL","","","","",""
"50179-12549","D","San Francisco","San Francisco 49ers","49ers","4.5","2","4600","SF@NYG","SF","NYG","","","","",""
"50179-94534","WR","Gabriel","Gabriel Davis","Davis","4.849999904632568","2","4600","LAR@BUF","BUF","LAR","","","","",""
"50179-6627","WR","Ted","Ted Ginn Jr.","Ginn Jr.","0","1","4600","CHI@ATL","CHI","ATL","","","","",""
"50179-72370","RB","J.J.","J.J. Taylor","Taylor","1.7999999523162842","2","4600","LV@NE","NE","LV","","","","",""
"50179-54010","RB","Brian","Brian Hill","Hill","3.25","2","4600","CHI@ATL","ATL","CHI","","","","",""
"50179-72453","WR","Denzel","Denzel Mims","Mims","0","0","4600","NYJ@IND","NYJ","IND","IR","Hamstring","","",""
"50179-41741","WR","DaeSean","DaeSean Hamilton","Hamilton","1.649999976158142","2","4600","TB@DEN","DEN","TB","","","","",""
"50179-70422","WR","Kalif","Kalif Raymond","Raymond","0","2","4600","TEN@MIN","TEN","MIN","","","","",""
"50179-72515","TE","Ian","Ian Thomas","Thomas","2.5999999046325684","1","4600","CAR@LAC","CAR","LAC","","","","",""
"50179-41867","RB","Jordan","Jordan Wilkins","Wilkins","4","1","4600","NYJ@IND","IND","NYJ","","","","",""
"50179-56203","RB","Jon","Jon Hilliman","Hilliman","2.2333332697550454","3","4600","SF@NYG","NYG","SF","","","","",""
"50179-72725","TE","Irv","Irv Smith Jr.","Smith Jr.","1.2000000476837158","2","4600","TEN@MIN","MIN","TEN","","","","",""
"50179-64585","TE","Dawson","Dawson Knox","Knox","2.8499999046325684","2","4600","LAR@BUF","BUF","LAR","NA","Concussion","","",""
"50179-83091","RB","Trenton","Trenton Cannon","Cannon","0","2","4600","CAR@LAC","CAR","LAC","","","","",""
"50179-56698","WR","Dante","Dante Pettis","Pettis","0","1","4600","SF@NYG","SF","NYG","","","","",""
"50179-21980","WR","Alshon","Alshon Jeffery","Jeffery","11.188888549804688","9","4600","CIN@PHI","PHI","CIN","O","Foot","","",""
"50179-71359","WR","Javon","Javon Wims","Wims","4.650000095367432","2","4600","CHI@ATL","CHI","ATL","","","","",""
"50179-52931","RB","Elijhaa","Elijhaa Penny","Penny","0.8285714558192662","7","4600","SF@NYG","NYG","SF","","","","",""
"50179-57091","WR","Tim","Tim Patrick","Patrick","4.150000095367432","2","4600","TB@DEN","DEN","TB","","","","",""
"50179-53097","WR","Josh","Josh Reynolds","Reynolds","3.25","2","4600","LAR@BUF","LAR","BUF","","","","",""
"50179-63494","WR","Kemah","Kemah Siverand","Siverand","0","0","4500","DAL@SEA","SEA","DAL","","","","",""
"50179-92168","WR","Damion","Damion Willis","Willis","1.8142856870378767","7","4500","CIN@PHI","CIN","PHI","","","","",""
"50179-24589","WR","Jaron","Jaron Brown","Brown","5","8","4500","DET@ARI","ARI","DET","","","","",""
"50179-65559","RB","Bobby","Bobby Holly","Holly","0","0","4500","CAR@LAC","LAC","CAR","","","","",""
"50179-69655","WR","Stephen","Stephen Sullivan","Sullivan","0","0","4500","DAL@SEA","SEA","DAL","","","","",""
"50179-55323","RB","Jaylen","Jaylen Samuels","Samuels","0.8500000238418579","2","4500","HOU@PIT","PIT","HOU","","","","",""
"50179-55335","TE","David","David Njoku","Njoku","12.5","1","4500","WAS@CLE","CLE","WAS","IR","Knee - mcl","","",""
"50179-71732","WR","Seth","Seth Dawkins","Dawkins","0","0","4500","DAL@SEA","SEA","DAL","","","","",""
"50179-63550","WR","Isaiah","Isaiah Zuber","Zuber","0","0","4500","LV@NE","NE","LV","","","","",""
"50179-63554","WR","Dalton","Dalton Schoen","Schoen","0","0","4500","CAR@LAC","LAC","CAR","","","","",""
"50179-55366","RB","Qadree","Qadree Ollison","Ollison","5.033333460489909","6","4500","CHI@ATL","ATL","CHI","","","","",""
"50179-71756","WR","Aaron","Aaron Fuller","Fuller","0","0","4500","DAL@SEA","SEA","DAL","","","","",""
"50179-41042","WR","Marcell","Marcell Ateman","Ateman","3.0250000953674316","4","4500","LV@NE","LV","NE","","","","",""
"50179-57432","WR","Cameron","Cameron Batson","Batson","4.699999809265137","1","4500","TEN@MIN","TEN","MIN","","","","",""
"50179-63582","RB","Aca'Cedric","Aca'Cedric Ware","Ware","0","0","4500","TB@DEN","TB","DEN","","","","",""
"50179-79972","WR","Chad","Chad Williams","Williams","0","1","4500","NYJ@IND","IND","NYJ","","","","",""
"50179-71783","WR","Sean","Sean Riley","Riley","0","0","4500","LV@NE","NE","LV","","","","",""
"50179-61555","WR","David","David Sills","Sills","0","0","4500","SF@NYG","NYG","SF","IR","Foot","","",""
"50179-63603","WR","Jared","Jared Pinkney","Pinkney","0","0","4500","CHI@ATL","ATL","CHI","","","","",""
"50179-55414","WR","Cody","Cody Thompson","Thompson","0","0","4500","DAL@SEA","SEA","DAL","","","","",""
"50179-55417","WR","Jon'Vea","Jon'Vea Johnson","Johnson","0","0","4500","DAL@SEA","DAL","SEA","","","","",""
"50179-88186","WR","JoJo","JoJo Ward","Ward","0","0","4500","DET@ARI","ARI","DET","","","","",""
"50179-104577","WR","Gunner","Gunner Olszewski","Olszewski","0.3428571564810617","7","4500","LV@NE","NE","LV","IR","Foot","","",""
"50179-84101","WR","Vyncint","Vyncint Smith","Smith","3.0923077509953427","13","4500","NYJ@IND","NYJ","IND","IR","Abdomen","","",""
"50179-71821","WR","Joe","Joe Reed","Reed","0.4000000059604645","2","4500","CAR@LAC","LAC","CAR","","","","",""
"50179-47249","WR","Darvin","Darvin Kidsy","Kidsy","0","0","4500","WAS@CLE","WAS","CLE","","","","",""
"50179-63634","WR","Jakobi","Jakobi Meyers","Meyers","1.2000000476837158","1","4500","LV@NE","NE","LV","","","","",""
"50179-61593","WR","Jauan","Jauan Jennings","Jennings","0","0","4500","SF@NYG","SF","NYG","","","","",""
"50179-86172","WR","Nick","Nick Easley","Easley","0","0","4500","LAR@BUF","BUF","LAR","","","","",""
"50179-63646","WR","Lawrence","Lawrence Cager","Cager","0","0","4500","NYJ@IND","NYJ","IND","","","","",""
"50179-86178","WR","Dominique","Dominique Dafney","Dafney","0","0","4500","NYJ@IND","IND","NYJ","","","","",""
"50179-61606","WR","George","George Campbell","Campbell","0","0","4500","NYJ@IND","NYJ","IND","","","","",""
"50179-61610","RB","Jacques","Jacques Patrick","Patrick","0","0","4500","CIN@PHI","CIN","PHI","","","","",""
"50179-65706","WR","Deontay","Deontay Burnett","Burnett","5.800000190734863","1","4500","CIN@PHI","PHI","CIN","","","","",""
"50179-139438","RB","Pete","Pete Guerriero","Guerriero","0","0","4500","NYJ@IND","NYJ","IND","","","","",""
"50179-96433","WR","Jermiah","Jermiah Braswell","Braswell","0","0","4500","DET@ARI","ARI","DET","","","","",""
"50179-86192","WR","KJ","KJ Hamler","Hamler","7.199999809265137","1","4500","TB@DEN","DEN","TB","","","","",""
"50179-65724","RB","JaMycal","JaMycal Hasty","Hasty","0","0","4500","SF@NYG","SF","NYG","","","","",""
"50179-57543","RB","D'Ernest","D'Ernest Johnson","Johnson","0.5","1","4500","WAS@CLE","CLE","WAS","","","","",""
"50179-88277","RB","Anthony","Anthony McFarland Jr.","McFarland Jr.","0","0","4500","HOU@PIT","PIT","HOU","","","","",""
"50179-28890","RB","Derek","Derek Watt","Watt","1.462499976158142","8","4500","HOU@PIT","PIT","HOU","","","","",""
"50179-55514","RB","Buddy","Buddy Howell","Howell","0.5","2","4500","HOU@PIT","HOU","PIT","","","","",""
"50179-63717","RB","Alec","Alec Ingold","Ingold","7.5","1","4500","LV@NE","LV","NE","","","","",""
"50179-69860","RB","Trayveon","Trayveon Williams","Williams","0","0","4500","CIN@PHI","CIN","PHI","NA","Coach's decision","","",""
"50179-28907","WR","Alex","Alex Erickson","Erickson","0","1","4500","CIN@PHI","CIN","PHI","","","","",""
"50179-45299","RB","David","David Fluellen","Fluellen","0","0","4500","TEN@MIN","TEN","MIN","","","","",""
"50179-61689","RB","James","James Gilbert","Gilbert","0","0","4500","LAR@BUF","LAR","BUF","","","","",""
"50179-53498","WR","Richie","Richie James Jr.","James Jr.","1.462499976158142","16","4500","SF@NYG","SF","NYG","IR","Hamstring","","",""
"50179-45307","WR","Rodney","Rodney Adams","Adams","0","0","4500","CHI@ATL","CHI","ATL","","","","",""
"50179-88317","RB","Javon","Javon Leake","Leake","0","0","4500","SF@NYG","NYG","SF","","","","",""
"50179-69884","RB","Darius","Darius Anderson","Anderson","0","0","4500","NYJ@IND","IND","NYJ","","","","",""
"50179-12545","D","Philadelphia","Philadelphia Eagles","Eagles","2","2","4500","CIN@PHI","PHI","CIN","","","","",""
"50179-41221","WR","Andre","Andre Patton","Patton","1.2285714830671037","7","4500","DET@ARI","ARI","DET","","","","",""
"50179-65798","WR","Siaosi","Siaosi Mariner","Mariner","0","0","4500","LV@NE","LV","NE","","","","",""
"50179-69894","RB","Sewo","Sewo Olonilua","Olonilua","0","0","4500","DAL@SEA","DAL","SEA","","","","",""
"50179-86295","RB","Michael","Michael Warren II","Warren II","0","0","4500","CIN@PHI","PHI","CIN","","","","",""
"50179-41247","RB","William","William Stanback","Stanback","0","0","4500","LV@NE","LV","NE","","","","",""
"50179-57640","RB","Napoleon","Napoleon Maxwell","Maxwell","0","0","4500","CHI@ATL","CHI","ATL","","","","",""
"50179-57651","WR","Travis","Travis Fulgham","Fulgham","0","2","4500","CIN@PHI","PHI","CIN","","","","",""
"50179-31061","RB","T.J.","T.J. Yeldon","Yeldon","5.800000190734863","4","4500","LAR@BUF","BUF","LAR","","","","",""
"50179-41305","WR","Zay","Zay Jones","Jones","8","1","4500","LV@NE","LV","NE","","","","",""
"50179-14683","RB","Patrick","Patrick DiMarco","DiMarco","1.0428571701049805","7","4500","LAR@BUF","BUF","LAR","","","","",""
"50179-63855","WR","K.J.","K.J. Osborn","Osborn","0","2","4500","TEN@MIN","MIN","TEN","NA","Coach's decision","","",""
"50179-22898","RB","Brandon","Brandon Bolden","Bolden","3.093333435058594","15","4500","LV@NE","NE","LV","IR","Opt out","","",""
"50179-70019","RB","Tavien","Tavien Feaster","Feaster","0","0","4500","SF@NYG","NYG","SF","","","","",""
"50179-53639","WR","Isaiah","Isaiah McKenzie","McKenzie","4.449999809265137","2","4500","LAR@BUF","BUF","LAR","","","","",""
"50179-55689","RB","Ito","Ito Smith","Smith","2.049999952316284","2","4500","CHI@ATL","ATL","CHI","","","","",""
"50179-43413","RB","Kenneth","Kenneth Dixon","Dixon","0","0","4500","NYJ@IND","NYJ","IND","","","","",""
"50179-43416","WR","Trent","Trent Taylor","Taylor","1.850000023841858","2","4500","SF@NYG","SF","NYG","","","","",""
"50179-80281","WR","C.J.","C.J. Board","Board","3.700000047683716","2","4500","SF@NYG","NYG","SF","","","","",""
"50179-41370","WR","Trevor","Trevor Davis","Davis","1.7428571156093053","14","4500","CHI@ATL","CHI","ATL","","","","",""
"50179-72091","RB","Raymond","Raymond Calais","Calais","0","0","4500","LAR@BUF","LAR","BUF","","","","",""
"50179-41371","RB","Khalfani","Khalfani Muhammad","Muhammad","0","0","4500","TB@DEN","DEN","TB","","","","",""
"50179-47523","WR","Tajae","Tajae Sharpe","Sharpe","0","1","4500","TEN@MIN","MIN","TEN","NA","Coach's decision","","",""
"50179-55750","WR","Chris","Chris Lacy","Lacy","1.875","4","4500","DET@ARI","DET","ARI","","","","",""
"50179-86472","WR","John","John Hightower","Hightower","0.30000001192092896","1","4500","CIN@PHI","PHI","CIN","","","","",""
"50179-31184","RB","Jonathan","Jonathan Williams","Williams","9.475000381469727","4","4500","DET@ARI","DET","ARI","","","","",""
"50179-14820","RB","Nick","Nick Bellore","Bellore","4.650000095367432","2","4500","DAL@SEA","SEA","DAL","","","","",""
"50179-57840","RB","Rashaad","Rashaad Penny","Penny","7.922222561306423","9","4500","DAL@SEA","SEA","DAL","NA","Knee - acl","","",""
"50179-29183","RB","D.J.","D.J. Foster","Foster","0","0","4500","DET@ARI","ARI","DET","","","","",""
"50179-39428","RB","Kyle","Kyle Juszczyk","Juszczyk","3.450000047683716","2","4500","SF@NYG","SF","NYG","","","","",""
"50179-23046","RB","Jamize","Jamize Olawale","Olawale","0","2","4500","DAL@SEA","DAL","SEA","IR","Opt out","","",""
"50179-88590","RB","Scottie","Scottie Phillips","Phillips","0","0","4500","HOU@PIT","HOU","PIT","","","","",""
"50179-33320","RB","Senorise","Senorise Perry","Perry","0.8999999761581421","1","4500","TEN@MIN","TEN","MIN","IR","Undisclosed","","",""
"50179-57909","RB","Marlon","Marlon Mack","Mack","7.099999904632568","1","4500","NYJ@IND","IND","NYJ","IR","Achilles","","",""
"50179-62012","RB","Anthony","Anthony Jones","Jones","0","0","4500","DAL@SEA","SEA","DAL","","","","",""
"50179-64061","WR","Johnathon","Johnathon Johnson","Johnson","0","0","4500","WAS@CLE","WAS","CLE","","","","",""
"50179-27199","RB","Marcus","Marcus Murphy","Murphy","0","0","4500","CAR@LAC","CAR","LAC","","","","",""
"50179-70206","RB","Jason","Jason Huntley","Huntley","0.10000000149011612","1","4500","CIN@PHI","PHI","CIN","","","","",""
"50179-64065","WR","Emanuel","Emanuel Hall","Hall","0","0","4500","WAS@CLE","WAS","CLE","IR","Achilles","","",""
"50179-62042","WR","Deon","Deon Cain","Cain","1.5363636016845703","11","4500","HOU@PIT","PIT","HOU","","","","",""
"50179-27229","RB","Ameer","Ameer Abdullah","Abdullah","2.2714285169328963","14","4500","TEN@MIN","MIN","TEN","","","","",""
"50179-55912","WR","Saeed","Saeed Blacknall","Blacknall","0","0","4500","HOU@PIT","PIT","HOU","","","","",""
"50179-72297","RB","Rico","Rico Dowdle","Dowdle","0","0","4500","DAL@SEA","DAL","SEA","","","","",""
"50179-64105","RB","Patrick","Patrick Carr","Carr","0","0","4500","DAL@SEA","SEA","DAL","","","","",""
"50179-33403","WR","Tevin","Tevin Jones","Jones","2.0250000953674316","4","4500","DAL@SEA","DAL","SEA","","","","",""
"50179-55940","WR","Chad","Chad Hansen","Hansen","0","0","4500","HOU@PIT","HOU","PIT","","","","",""
"50179-27273","RB","Andy","Andy Janovich","Janovich","0.5","1","4500","WAS@CLE","CLE","WAS","","","","",""
"50179-53913","WR","Cody","Cody Hollister","Hollister","2.299999952316284","1","4500","TEN@MIN","TEN","MIN","","","","",""
"50179-55964","RB","Tony","Tony Brooks-James","Brooks-James","0.23333332935969034","3","4500","TEN@MIN","MIN","TEN","","","","",""
"50179-47780","WR","Taywan","Taywan Taylor","Taylor","0","2","4500","WAS@CLE","CLE","WAS","","","","",""
"50179-31397","RB","Jeremy","Jeremy Hill","Hill","0","0","4500","LV@NE","LV","NE","","","","",""
"50179-29357","RB","Kenjon","Kenjon Barner","Barner","0.8657142775399345","14","4500","TB@DEN","TB","DEN","","","","",""
"50179-64175","WR","Hakeem","Hakeem Butler","Butler","0","0","4500","CAR@LAC","CAR","LAC","","","","",""
"50179-96942","WR","Keelan","Keelan Doss","Doss","3.133333206176758","6","4500","LV@NE","LV","NE","","","","",""
"50179-58041","RB","Mike","Mike Boone","Boone","9.7","5","4500","TEN@MIN","MIN","TEN","","","","",""
"50179-72382","RB","Gabe","Gabe Nabers","Nabers","0","0","4500","CAR@LAC","LAC","CAR","","","","",""
"50179-33472","RB","C.J.","C.J. Prosise","Prosise","2.9749999046325684","8","4500","HOU@PIT","HOU","PIT","","","","",""
"50179-64205","WR","Jalen","Jalen McCleskey","McCleskey","0","0","4500","CHI@ATL","ATL","CHI","","","","",""
"50179-53967","RB","Nick","Nick Bawden","Bawden","0.7400000095367432","5","4500","DET@ARI","DET","ARI","IR","Undisclosed","","",""
"50179-64215","RB","Karan","Karan Higdon Jr.","Higdon Jr.","0","0","4500","HOU@PIT","HOU","PIT","","","","",""
"50179-92890","WR","Cody","Cody White","White","0","0","4500","HOU@PIT","PIT","HOU","","","","",""
"50179-64222","RB","Jordan","Jordan Glasgow","Glasgow","0","0","4500","NYJ@IND","IND","NYJ","","","","",""
"50179-45791","WR","Rashard","Rashard Higgins","Higgins","1.399999976158142","1","4500","WAS@CLE","CLE","WAS","NA","Coach's decision","","",""
"50179-56041","RB","Khari","Khari Blasingame","Blasingame","1","1","4500","TEN@MIN","TEN","MIN","","","","",""
"50179-70383","RB","Darrynton","Darrynton Evans","Evans","0","0","4500","TEN@MIN","TEN","MIN","","","","",""
"50179-56059","WR","Trent","Trent Sherfield","Sherfield","1.25","8","4500","DET@ARI","ARI","DET","","","","",""
"50179-64252","WR","Tony","Tony Brown","Brown","0","0","4500","WAS@CLE","WAS","CLE","","","","",""
"50179-56064","RB","Bo","Bo Scarbrough","Scarbrough","7.116666793823242","6","4500","DET@ARI","DET","ARI","IR","Undisclosed","","",""
"50179-45835","WR","Da'Mari","Da'Mari Scott","Scott","0.7400000095367432","5","4500","SF@NYG","NYG","SF","IR","Opt out","","",""
"50179-70426","RB","Reggie","Reggie Gilliam","Gilliam","6.599999904632568","1","4500","LAR@BUF","BUF","LAR","","","","",""
"50179-56099","RB","Cullen","Cullen Gillaspia","Gillaspia","0","0","4500","HOU@PIT","HOU","PIT","","","","",""
"50179-31524","WR","Cody","Cody Core","Core","4.300000190734863","1","4500","SF@NYG","NYG","SF","IR","Achilles","","",""
"50179-33578","RB","Jalen","Jalen Richard","Richard","5.300000190734863","2","4500","LV@NE","LV","NE","","","","",""
"50179-82731","WR","Brandon","Brandon Zylstra","Zylstra","3.6500000953674316","4","4500","CAR@LAC","CAR","LAC","","","","",""
"50179-72493","WR","Trishton","Trishton Jackson","Jackson","0","0","4500","LAR@BUF","LAR","BUF","","","","",""
"50179-43826","WR","Tommylee","Tommylee Lewis","Lewis","0","0","4500","CAR@LAC","CAR","LAC","","","","",""
"50179-41780","WR","Chris","Chris Thompson","Thompson","0","0","4500","SF@NYG","SF","NYG","IR","Undisclosed","","",""
"50179-31561","WR","Donte","Donte Moncrief","Moncrief","0.949999988079071","4","4500","NYJ@IND","NYJ","IND","","","","",""
"50179-41806","WR","Laquon","Laquon Treadwell","Treadwell","3.211111068725586","9","4500","CHI@ATL","ATL","CHI","","","","",""
"50179-56142","WR","Juwann","Juwann Winfree","Winfree","0","0","4500","TB@DEN","DEN","TB","","","","",""
"50179-64339","WR","Auden","Auden Tate","Tate","6.791666666666667","12","4500","CIN@PHI","CIN","PHI","","","","",""
"50179-64350","WR","Jeff","Jeff Smith","Smith","1.7000000476837158","1","4500","NYJ@IND","NYJ","IND","IR","Shoulder","","",""
"50179-70501","RB","C.J.","C.J. Ham","Ham","0.4000000059604645","1","4500","TEN@MIN","MIN","TEN","","","","",""
"50179-31602","WR","Fred","Fred Brown","Brown","1.0333333015441895","3","4500","TB@DEN","DEN","TB","","","","",""
"50179-93055","WR","Isaiah","Isaiah Hodgins","Hodgins","0","0","4500","LAR@BUF","BUF","LAR","IR","Shoulder","","",""
"50179-41857","RB","Dalyn","Dalyn Dawkins","Dawkins","1.2999999523162842","2","4500","TEN@MIN","TEN","MIN","","","","",""
"50179-64389","WR","Nick","Nick Westbrook-Ikhine","Westbrook-Ikhine","0","0","4500","TEN@MIN","TEN","MIN","","","","",""
"50179-43912","WR","Chad","Chad Beebe","Beebe","2.6666666666666665","3","4500","TEN@MIN","MIN","TEN","","","","",""
"50179-41876","WR","Quincy","Quincy Adeboyejo","Adeboyejo","0","0","4500","LV@NE","NE","LV","IR","Undisclosed","","",""
